Date,Domanda,Offerta,deltalog,delta,Z-score
2017-02-24,0.05278529608359843,1.4369957433033667,0.8393267129407272,1.3842104472197683,1.9305701905370258
2017-02-25,0.049982536999513556,0.6554283510764065,0.4552862651408556,0.6054458140768929,0.8736268504617783
2017-02-26,0.06142713659286012,0.6702682382705892,0.4533698773726185,0.6088411016777291,0.8683526318208936
2017-02-27,0.05909150402278939,0.8335069974066,0.5488190559908128,0.7744154933838105,1.1310446847911195
2017-02-28,0.05418667562564087,1.1327780558226195,0.70465583544796,1.0785913801969786,1.5599334831706058
2017-03-01,0.06446345893395207,1.0313721599957038,0.6462406278070094,0.9669087010617516,1.3991650926822434
2017-03-02,0.053485985854619646,0.9596460385571537,0.6206592126506936,0.9061600527025341,1.3287607732047857
2017-03-03,0.046946214658421616,0.8928665461833312,0.5922148114995383,0.8459203315249095,1.2504770389487287
2017-03-04,0.05278529608359843,0.7147878998531376,0.48785008440923716,0.6620026037695392,0.9632479101712641
2017-03-05,0.059325067279796466,0.7172612143855015,0.4830987281785357,0.657936147105705,0.950171385671996
2017-03-06,0.06913472407409352,0.9175996915069691,0.5842245910285256,0.8484649674328756,1.228486620072406
2017-03-07,0.058390814251768175,0.9077064333775139,0.5891520453945364,0.8493156191257457,1.2420477959993588
2017-03-08,0.05628874493870452,0.7617808759680498,0.5115635781936593,0.7054921310293453,1.0285113986109553
2017-03-09,0.059325067279796466,1.0214789018662487,0.6461973968290419,0.9621538345864522,1.399046113823351
2017-03-10,0.053018859340605504,1.1006249669018902,0.6905737606444246,1.0476061075612846,1.521177265529191
2017-03-11,0.05512092865366916,1.2317106371171715,0.7491130085706119,1.1765897084635024,1.6822870355626853
2017-03-12,0.05722299796673281,0.6826348109324083,0.46471524752641236,0.6254118129656755,0.8995769819992107
2017-03-13,0.064229895676945,0.7494143033062308,0.4970296131454699,0.6851844076292858,0.9885115036765152
2017-03-14,0.05862437750877525,0.8384536264713276,0.5519544896328452,0.7798292489625523,1.139673920917625
2017-03-15,0.06002575705081768,0.9992190710749744,0.6344634329130325,0.9391933140241567,1.3667522888245522
2017-03-16,0.06773334453205108,0.8161937956800533,0.5312049582092725,0.7484604511480023,1.0825677510507057
2017-03-17,0.053953112368633795,0.8384536264713276,0.5563768341627545,0.7845005141026938,1.1518449503630486
2017-03-18,0.04087356997623772,0.5985421168320392,0.4290317051857251,0.5576685468558015,0.8013699242703942
2017-03-19,0.05278529608359843,0.6208019476233133,0.4314817411493293,0.5680166515397149,0.8081128317154604
2017-03-20,0.05371954911162672,0.7790940776945964,0.5237779573559018,0.7253745285829697,1.0621274064628512
2017-03-21,0.06025932030782476,0.7766207631622326,0.5161995923026933,0.7163614428544078,1.041270482361404
2017-03-22,0.06119357333585305,0.8260870538095085,0.5427811684025594,0.7648934804736555,1.1144274115036636
2017-03-23,0.06025932030782476,1.0486853617222505,0.6586847804692384,0.9884260414144257,1.433413475514243
2017-03-24,0.05652230819571159,0.8458735700684189,0.5579699721095579,0.7893512618727073,1.1562295316027111
2017-03-25,0.04297563928930138,0.51444942273167,0.3729741362106419,0.4714737834423687,0.6470901484591267
2017-03-26,0.04928184722849234,0.48971627740803203,0.3504797088336209,0.4404344301795397,0.5851817340169627
2017-03-27,0.06306207939190962,0.6776881818676807,0.45626326568780445,0.614626102475771,0.8763157188538016
2017-03-28,0.059325067279796466,0.8483468846007828,0.5566596873771703,0.7890218173209863,1.1526234095667818
2017-03-29,0.06539771196198035,0.8508201991331465,0.5522807238094974,0.7854224871711661,1.1405717717619643
2017-03-30,0.05955863053680354,1.016532272801521,0.6435269044428682,0.9569736422647174,1.3916964735485882
2017-03-31,0.0488147207144782,1.053631990786978,0.6719492392212719,1.0048172700724998,1.469919477467898
2017-04-01,0.04974897374250648,0.9225463205716967,0.6050994530720362,0.8727973468291902,1.2859377207006806
2017-04-02,0.053018859340605504,0.7370477306444119,0.500525822566985,0.6840288713038064,0.9981336548971709
2017-04-03,0.053018859340605504,1.053631990786978,0.6679487852625847,1.0006131314463724,1.4589095612126304
2017-04-04,0.053018859340605504,0.746940988773867,0.5062051088780861,0.6939221294332616,1.0137639976834258
2017-04-05,0.049515410485499414,0.8656600863273294,0.5752863803477869,0.8161446758418299,1.203887174088739
2017-04-06,0.05418667562564087,0.8236137392771448,0.5480505574433856,0.7694270636515039,1.1289296486635083
2017-04-07,0.04741334117243576,0.8236137392771448,0.554496463278513,0.776200398104709,1.146669856191702
2017-04-08,0.04671265140141454,0.6579016656087703,0.4598983011655851,0.6111890142073557,0.8863199425265633
2017-04-09,0.05115035328454892,0.6950013835942273,0.47779841808954626,0.6438510303096783,0.935584048632408
2017-04-10,0.05185104305557014,0.9101797479098777,0.5966458362474241,0.8583287048543076,1.262671957801201
2017-04-11,0.05418667562564087,0.9126530624422415,0.5957217701296076,0.8584663868166007,1.260128773783448
2017-04-12,0.04157425974725894,0.8804999735215121,0.5908044049050948,0.8389257137742532,1.2465953648559724
2017-04-13,0.046011961630393325,0.8434002555360551,0.566627030029103,0.7973882939056618,1.1800551983134142
2017-04-14,0.04227494951828016,0.6455350929469513,0.4566598401655933,0.6032601434286712,0.8774071579340964
2017-04-15,0.041107133233244796,0.5713356569760374,0.41164129650977926,0.5302285237427926,0.7535086202423191
2017-04-16,0.03737012112113163,0.5416558825876718,0.3961683063686185,0.5042857614665402,0.7109243716965198
2017-04-17,0.052551732826591355,0.7766207631622326,0.523495674610812,0.7240690303356413,1.0613505172858126
2017-04-18,0.05068322677053477,0.8087738520829619,0.5432085412065863,0.7580906253124271,1.1156036127125033
2017-04-19,0.051617479798563064,0.8087738520829619,0.5423197500963423,0.7571563722843989,1.1131575113966854
2017-04-20,0.04624552488740039,0.8112471666153258,0.5488075848015975,0.7650016417279254,1.1310131141659072
2017-04-21,0.053018859340605504,0.9373862077658794,0.6096786059484363,0.884367348425274,1.298540312858941
2017-04-22,0.04344276580331552,0.6801614964000445,0.47636431986956074,0.636718730596729,0.931637171236261
2017-04-23,0.0488147207144782,0.6875814399971358,0.47563571420127343,0.6387667192826576,0.9296319269630363
2017-04-24,0.04624552488740039,1.1649311447433488,0.7271804916106335,1.1186856198559485,1.6219250922706685
2017-04-25,0.0453112718593721,0.9126530624422415,0.6041766072946725,0.8673417905828694,1.2833978952633105
2017-04-26,0.058857940765782324,1.1303047412902558,0.699074127591964,1.0714468005244735,1.544571692561209
2017-04-27,0.06352920590592377,0.8903932316509673,0.5751920491589616,0.8268640257450435,1.2036275589300716
2017-04-28,0.05675587145271867,0.8458735700684189,0.5577489285572159,0.7891176986157002,1.1556211828939935
2017-04-29,0.0581572509947611,0.7815673922269603,0.5209645814500844,0.7234101412321992,1.0543845269202998
2017-04-30,0.04834759420046405,0.9250196351040605,0.6077209629791437,0.8766720409035964,1.29315255302663
2017-05-01,0.05792368773775403,0.9695392966866089,0.6214914538081355,0.9116156089488548,1.3310512396224095
2017-05-02,0.05698943470972574,0.9052331188451501,0.5891796618951087,0.8482436841354244,1.2421238012131932
2017-05-03,0.05068322677053477,0.8260870538095085,0.5527348109073623,0.7754038270389738,1.1418214951612882
2017-05-04,0.04974897374250648,0.5564957697818546,0.39388593015912843,0.506746796039348,0.7046428918472311
2017-05-05,0.05792368773775403,0.6059620604291306,0.4174147895599874,0.5480383726913766,0.7693982356808684
2017-05-06,0.04741334117243576,0.5614423988465822,0.3992863685129598,0.5140290576741464,0.7195057985651804
2017-05-07,0.04414345557433674,0.5441291971200356,0.39126323541850216,0.49998574154569886,0.6974247986619011
2017-05-08,0.07450667898525619,0.8706067153920569,0.5544011719969889,0.7961000364068007,1.1464075986978595
2017-05-09,0.08431633577955325,0.9596460385571537,0.5918141812403784,0.8753297027776005,1.2493744376819156
2017-05-10,0.06843403430307231,0.9027598043127864,0.5771113037184368,0.8343257700097141,1.2089096674583988
2017-05-11,0.06025932030782476,0.6875814399971358,0.4647828833351943,0.6273221196893111,0.8997631270213098
2017-05-12,0.06469702219095914,0.8063005375505982,0.5285905792721207,0.741603515359639,1.0753725443429594
2017-05-13,0.05021610025652063,0.9497527804276985,0.6187066325090159,0.8995366801711778,1.3233869471181523
2017-05-14,0.053018859340605504,0.551549140717127,0.3875927343453675,0.4985302813765215,0.6873229677578543
2017-05-15,0.06679909150402279,0.7296277870473205,0.48324357164857606,0.6628286955432977,0.9505700190500413
2017-05-16,0.05909150402278939,0.759307561435686,0.5075088316818899,0.7002160574128966,1.0173520601978792
2017-05-17,0.06866759756007937,0.625748576688041,0.4195557356883533,0.5570809791279616,0.7752904763674938
2017-05-18,0.07333886270022083,0.8186671102124172,0.5273296532991538,0.7453282475121964,1.0719022658421131
2017-05-19,0.06679909150402279,1.02889884546334,0.6428305435042523,0.9620997539593173,1.389779972147303
2017-05-20,0.06376276916293085,0.6653216092058617,0.44820585871502117,0.6015588400429308,0.8541403915231839
2017-05-21,0.06913472407409352,0.6208019476233133,0.4160714039198169,0.5516672235492198,0.7657010144280934
2017-05-22,0.07217104641518546,1.9390785933732178,1.0084105204711906,1.8669075469580323,2.3959170187362715
2017-05-23,0.06679909150402279,1.8747724155317589,0.9913108495841377,1.807973324027736,2.3488558735754173
2017-05-24,0.0632956426489167,1.6200210186982877,0.901809158429044,1.5567253760493711,2.1025322976765985
2017-05-25,0.0607264468218389,1.7214269145252035,0.9422023430963788,1.6607004677033645,2.2137010762861298
2017-05-26,0.061894263106874264,1.7362668017193863,0.9465401563208821,1.6743725386125121,2.225639461485905
2017-05-27,0.046946214658421616,1.5705547280510117,0.8982441634460689,1.52360851339259,2.0927208371227857
2017-05-28,0.04717977791542868,1.568081413518648,0.897058463604826,1.5209016356032194,2.089457593478244
2017-05-29,0.06259495287789549,2.0503777473295886,1.0545514492959225,1.987782794451693,2.5229045475384466
2017-05-30,0.0658648384759945,1.825306124884483,0.9748301969883191,1.7594412864084885,2.303498369955586
2017-05-31,0.06446345893395207,1.8327260684815745,0.9787686452991357,1.7682626095476224,2.3143376363302504
2017-06-01,0.06469702219095914,1.850039270208121,0.9846425007241834,1.785342248017162,2.3305034657569057
2017-06-02,0.05442023888264794,1.7931530359637535,0.9741799988716996,1.7387327970811055,2.3017089163367617
2017-06-03,0.052551732826591355,1.2589170969731733,0.7636681001229496,1.206365364146582,1.7223450741587802
2017-06-04,0.04974897374250648,1.5235617519360996,0.8771202342873398,1.473812778193593,2.0345842622686314
2017-06-05,0.06002575705081768,1.530981695533191,0.8703140424949556,1.4709559384823734,2.015852487718717
2017-06-06,0.08221426646648959,1.9885448840204938,1.015777419105181,1.9063306175540042,2.41619195199607
2017-06-07,0.06796690778905816,1.9341319643084902,1.0106549014778696,1.866165056519432,2.4020939294528136
2017-06-08,0.06539771196198035,1.7337934871870224,0.9423420324913079,1.668395775225042,2.2140855247901747
2017-06-09,0.04788046768644991,1.701640398266293,0.9470896215942631,1.6537599305798432,2.2271516815258248
2017-06-10,0.04390989231732967,0.9373862077658794,0.6183665733502802,0.8934763154485498,1.3224510476182
2017-06-11,0.05185104305557014,1.1822443464698955,0.7298023537049156,1.1303933034143254,1.6291408938744396
2017-06-12,0.05675587145271867,1.5581881553891928,0.8840955395248263,1.501432283936474,2.053781465214284
2017-06-13,0.049982536999513556,1.3924760817208184,0.8235553145020259,1.3424935447213049,1.88716467260537
2017-06-14,0.05185104305557014,1.9761783113586746,1.040088521390601,1.9243272683031045,2.483100158664585
2017-06-15,0.05652230819571159,2.2828693133717857,1.1337351576131682,2.226347005176074,2.7408313144397995
2017-06-16,0.05418667562564087,2.1245771833005027,1.0865294266544305,2.070390507674862,2.6109132726396242
2017-06-17,0.0453112718593721,1.4518356304975495,0.8525222720855561,1.4065243586381775,1.9668865692846202
2017-06-18,0.051617479798563064,2.6167667752408983,1.2352510348916559,2.5651492954423354,3.020219933571155
2017-06-19,0.0581572509947611,2.953137551642375,1.317980627660297,2.894980300647614,3.2479055656572813
2017-06-20,0.06679909150402279,1.8079929231579364,0.9678073042006566,1.7411938316539135,2.2841701981379905
2017-06-21,0.06282851613490256,1.8302527539492106,0.9794322543336561,1.7674242378143081,2.316163999031024
2017-06-22,0.057456561223739884,1.5235617519360996,0.8698047430105365,1.4661051907123597,2.014450810626514
2017-06-23,0.0607264468218389,0.7246811579825928,0.48608819686198407,0.6639547111607539,0.9583989018970078
2017-06-24,0.05769012448074696,0.5663890279113097,0.39268558559480904,0.5086989034305628,0.701339343483195
2017-06-25,0.0555880551676833,0.47240307568148543,0.3327978015079179,0.41681502051380215,0.5365181771057166
2017-06-26,0.05512092865366916,0.7766207631622326,0.5210577276311394,0.7214998345085635,1.0546408807400176
2017-06-27,0.05115035328454892,0.6059620604291306,0.42383785258008133,0.5548117071445817,0.7870755759737056
2017-06-28,0.05418667562564087,0.7123145853207739,0.4850764679109018,0.658127909695133,0.9556144551468443
2017-06-29,0.05792368773775403,0.6084353749614944,0.4189536876397598,0.5505116872237403,0.7736335397635198
2017-06-30,0.06656552824701573,0.6950013835942273,0.4632398577381535,0.6284358553472116,0.8955164633229908
2017-07-01,0.03970575369120236,0.5045561646022149,0.3695602034878885,0.4648504109110125,0.6376944364307429
2017-07-02,0.04788046768644991,1.1476179430168023,0.7175897726043071,1.0997374753303524,1.5955298345879356
2017-07-03,0.05582161842469038,0.9670659821542451,0.622223834337883,0.9112443637295548,1.3330668729437225
2017-07-04,0.04577839837338625,0.6356418348174961,0.4472737998808558,0.5898634364441099,0.8515752102174825
2017-07-05,0.051383916541555996,0.5564957697818546,0.39232968101697896,0.5051118532402985,0.700359834748126
2017-07-06,0.05512092865366916,0.7321011015796842,0.495679796497721,0.6769801729260151,0.9847965832186982
2017-07-07,0.04974897374250648,0.7988805939535067,0.5386135162380417,0.7491316202110002,1.1029573379104447
2017-07-08,0.04577839837338625,0.5342359389905804,0.3832710105420264,0.48845754061719415,0.6754288633275668
2017-07-09,0.053953112368633795,0.539182568055308,0.37870351182636897,0.48522945568667414,0.6628583453626672
2017-07-10,0.04928184722849234,0.6677949237382255,0.46339637383375,0.6185130765097331,0.8959472217126422
2017-07-11,0.05208460631257721,0.588648858702584,0.4121103452351468,0.5365642523900068,0.7547995205349527
2017-07-12,0.05652230819571159,0.9868524984131555,0.631569054465651,0.9303301902174439,1.358786476782766
2017-07-13,0.04858115745747112,0.6801614964000445,0.4714519458473758,0.6315803389425734,0.9181174989297318
2017-07-14,0.05068322677053477,0.7048946417236824,0.48406267039222933,0.6542114149531477,0.9528243153537981
2017-07-15,0.048114030943456974,0.6084353749614944,0.4282695015503417,0.5603213440180373,0.7992722127902238
2017-07-16,0.0427420760322943,0.5589690843142183,0.40217090445976766,0.516227008281924,0.7274445224044334
2017-07-17,0.04344276580331552,0.6999480126589549,0.4880720720706392,0.6565052468556394,0.9638588572255182
2017-07-18,0.04087356997623772,0.8063005375505982,0.551220520048008,0.7654269675743605,1.1376539142517759
2017-07-19,0.05091679002754185,0.8458735700684189,0.5632897285784215,0.794956780040877,1.170870388321839
2017-07-20,0.049982536999513556,0.8087738520829619,0.5438756533279836,0.7587913150834483,1.1174396164924012
2017-07-21,0.0488147207144782,0.7147878998531376,0.4916287102768709,0.6659731791386594,0.9736473185364807
2017-07-22,0.04437701883134381,0.6059620604291306,0.4303024381845884,0.5615850415977868,0.8048671933415477
2017-07-23,0.04390989231732967,0.502082850069851,0.36387953595950245,0.4581729577525213,0.6220602923042414
2017-07-24,0.049515410485499414,0.9077064333775139,0.5975731564592223,0.8581910228920144,1.2652240976281184
2017-07-25,0.05371954911162672,0.6504817220116789,0.44874086576076244,0.5967621729000522,0.8556128201101442
2017-07-26,0.05979219379381061,0.9077064333775139,0.5878288549608631,0.8479142395837033,1.2384061553218355
2017-07-27,0.058857940765782324,0.9720126112189726,0.6218637383774863,0.9131546704531903,1.3320758288250374
2017-07-28,0.04624552488740039,0.858240142730238,0.57442181448654,0.8119946178428376,1.2015077446970266
2017-07-29,0.044610582088350885,0.8458735700684189,0.5693084779015167,0.801262987980068,1.187434989912823
2017-07-30,0.054887365396662086,0.7667275050327774,0.5156949695367398,0.7118401396361154,1.0398816763781267
2017-07-31,0.052551732826591355,0.7988805939535067,0.5359471415031072,0.7463288611269154,1.0956190300983923
2017-08-01,0.04741334117243576,0.7865140212916878,0.5339426067196315,0.739100680119252,1.0901022161755842
2017-08-02,0.04858115745747112,0.8829732880538759,0.5854140919721369,0.8343921305964047,1.2317603249843905
2017-08-03,0.04064000671923065,0.8038272230182344,0.5500747277196123,0.7631872162990038,1.1345005027360227
2017-08-04,0.04974897374250648,1.0066390146720658,0.6479101275330877,0.9568900409295593,1.4037598342696072
2017-08-05,0.04577839837338625,0.8706067153920569,0.5815013380203202,0.8248283170186707,1.2209917737694913
2017-08-06,0.04928184722849234,0.49713622100512345,0.35544812214800453,0.4478543737766311,0.5988556357985676
2017-08-07,0.046946214658421616,0.821140424744781,0.5535853521951264,0.7741942100863594,1.1441623265885803
2017-08-08,0.03993931694820943,0.8434002555360551,0.5724494688369116,0.8034609385878457,1.1960795206371813
2017-08-09,0.04297563928930138,0.7889873358240516,0.5395719062284214,0.7460116965347502,1.1055949869480133
2017-08-10,0.052551732826591355,0.771674134097505,0.520707500339782,0.7191224012709136,1.0536769968438457
2017-08-11,0.04647908814440747,0.6133820040262219,0.4329013193477971,0.5669029158818144,0.8120197475915933
2017-08-12,0.049982536999513556,0.46992976114912166,0.33644108551576785,0.4199472241496081,0.5465451021084349
2017-08-13,0.03993931694820943,0.5193960517963976,0.3791505591928563,0.4794567348481882,0.6640886942475669
2017-08-14,0.058390814251768175,0.6356418348174961,0.43528563195878983,0.577251020565728,0.8185817734127888
2017-08-15,0.045077708602365034,0.6776881818676807,0.4733255185719776,0.6326104732653156,0.9232738834323516
2017-08-16,0.05208460631257721,0.6430617784145876,0.4457879039977781,0.5909771721020104,0.8474857770167312
2017-08-17,0.0581572509947611,0.8409269410036914,0.5537402642333221,0.7827696900089303,1.1445886703448342
2017-08-18,0.05769012448074696,0.6529550365440427,0.4464772148245292,0.5952649120632958,0.8493828753347604
2017-08-19,0.053018859340605504,0.5837022296378563,0.40810414628435737,0.5306833702972509,0.7437737931036071
2017-08-20,0.05535449191067623,0.5342359389905804,0.3741557757218422,0.4788814470799042,0.6503422173984478
2017-08-21,0.05605518168169745,0.759307561435686,0.5103798613341268,0.7032523797539886,1.0252536124626859
2017-08-22,0.05185104305557014,0.6455350929469513,0.4475141055535518,0.5936840498913812,0.8522365714928207
2017-08-23,0.0555880551676833,0.8409269410036914,0.5561712071523253,0.7853388858360081,1.1512790305479408
2017-08-24,0.06166069984986719,0.27453791309238157,0.18274931171135492,0.21287721324251438,0.12355971690344476
2017-08-25,0.053485985854619646,0.6455350929469513,0.44596096407999564,0.5920491070923317,0.847962067215799
2017-08-26,0.045077708602365034,0.5441291971200356,0.3903688800421339,0.49905148851767056,0.6949633835580276
2017-08-27,0.045077708602365034,0.6455350929469513,0.45397437083909536,0.6004573843445863,0.8700162986225859
2017-08-28,0.045544835116379176,0.539182568055308,0.3867133526712416,0.49363773293892876,0.6849027627789871
2017-08-29,0.05021610025652063,0.8804999735215121,0.5825417320860747,0.8302838732649914,1.2238551116943186
2017-08-30,0.041107133233244796,0.8161937956800533,0.5564582920619365,0.7750866624468086,1.1520691360823658
2017-08-31,0.03900506392018114,0.6999480126589549,0.49233408386009997,0.6609429487387738,0.9755886242383414
2017-09-01,0.0453112718593721,0.7444676742415033,0.512134742502576,0.6991564023821312,1.0300833380143608
2017-09-02,0.046011961630393325,0.5861755441702201,0.4163409995050051,0.5401635825398268,0.7664429864258628
2017-09-03,0.050449663513527705,0.6084353749614944,0.4260435662207443,0.5579857114479666,0.7931460676522976
2017-09-04,0.04788046768644991,0.7123145853207739,0.4910764921042486,0.6644341176343239,0.9721275220588821
2017-09-05,0.05698943470972574,0.7692008195651412,0.5151032189585619,0.7122113848554155,1.0382530801295444
2017-09-06,0.04928184722849234,0.7568342469033222,0.5154074909093337,0.7075523996748299,1.0390904872666893
2017-09-07,0.045544835116379176,0.7197345289178653,0.4976318123947117,0.6741896938014861,0.9901688564098817
2017-09-08,0.03783724763514578,0.7172612143855015,0.5035917262587906,0.6794239667503558,1.0065715330085272
2017-09-09,0.04134069649025187,0.5243426808611252,0.3810542740185149,0.4830019843708734,0.669328034837626
2017-09-10,0.04974897374250648,0.5960688022996753,0.4189925443479328,0.5463198285571688,0.7737404799026535
2017-09-11,0.03386667226602554,0.7914606503564154,0.5497254687642438,0.7575939780903899,1.1335392838619347
2017-09-12,0.05185104305557014,0.7988805939535067,0.5366130689623804,0.7470295508979367,1.0974517734906166
2017-09-13,0.03970575369120236,1.0635252489164333,0.6854780621237221,1.0238194952252309,1.5071530536386395
2017-09-14,0.04414345557433674,0.7073679562560462,0.4917560882763406,0.6632245006817095,0.9739978840276494
2017-09-15,0.03900506392018114,0.8953398607156949,0.6011345825323091,0.8563347967955138,1.2750257359469057
2017-09-16,0.04087356997623772,0.6133820040262219,0.43827226768428856,0.5725084340499842,0.8268014928652088
2017-09-17,0.046946214658421616,0.563915713378946,0.4013151893094606,0.5169694987205243,0.7250894516448297
2017-09-18,0.064229895676945,0.8260870538095085,0.5399240206850419,0.7618571581325635,1.1065640646376194
2017-09-19,0.06142713659286012,1.1228847976931644,0.693161559449903,1.0614576611003044,1.5282993192830978
2017-09-20,0.05465380213965501,1.0709451925135245,0.6747925543568238,1.0162913903738695,1.4777447547621865
2017-09-21,0.05979219379381061,0.8409269410036914,0.5521963717406781,0.7811347472098807,1.1403396208052854
2017-09-22,0.08875403766268762,1.2564437824408095,0.72875606865706,1.1676897447781218,1.6262613429847177
2017-09-23,0.05862437750877525,0.6579016656087703,0.44858243767167655,0.599277288099995,0.8551767995956397
2017-09-24,0.058857940765782324,1.3553763637353613,0.7995096165250116,1.296518422969579,1.820986902842144
2017-09-25,0.06516414870497328,1.7461600598488414,0.947074676487596,1.6809959111438681,2.227110550100609
2017-09-26,0.05909150402278939,0.6133820040262219,0.42092113043880314,0.5542905000034325,0.7790482703611454
2017-09-27,0.05021610025652063,0.7197345289178653,0.4931739824991285,0.6695184286613446,0.9779001653219568
